output_id,blind_model,prompt_id,prompt_category,length_condition,iteration,timestamp,is_success,is_empty_response,is_truncated_400ish,char_count,word_count,sentence_count_alt,constraint_compliant_alt,sent_len_mean,sent_len_median,sent_len_std,sent_len_max,first_sentence_len,last_sentence_len,closer_is_longest,closer_is_shortest,very_short_sentence_share,very_long_sentence_share,paragraph_count,is_single_block,line_count_nonempty_alt,has_title_line,has_meta_preamble,preamble_text,em_dash_count,ellipsis_count,semicolon_count,colon_count,smart_quote_share,anaphora_max_repeats,anaphora_word,sentence_initial_top_word,sentence_initial_top_count,line_initial_top_word,line_initial_top_count,repeated_bigram_types,hedge_count,intensifier_count,closer_starts_with_pivot,closer_ends_with_ellipsis,closer_ends_with_question,closer_ends_with_exclaim,ending_pivot_present,response,blank_line_separated,comma_count,en_dash_count,exclaim_count,hyphen_count,model_hidden,parenthetical_count,provider_hidden,question_count,smart_quote_double_count,smart_quote_single_count,straight_quote_double_count,straight_quote_single_count
5965b3167656,M5,poem_lt10,poem,lt10,3,2026-05-07T18:22:54.654885+00:00,True,False,False,371,65,4,yes,16.25,16.0,1.5,18,15,17,False,False,0.0,0.0,1,True,8,False,False,,0,0,0,0,0.0,2,the,the,2,the,2,0,0,0,False,False,False,False,True,"Beneath the moon, the quiet river gleams,  
It folds the stars into its silver seams.  
The wind moves softly through the sleeping pine,  
And night puts on its robe of shade and shine.  
A distant firefly writes in amber light,  
A tiny wish against the edge of night.  
The world grows still, then breathes, then dreams anew,  
As dawn waits gently, hidden in the blue.",False,8,0,0,0,hidden,0,hidden,0,0,0,0,0
4194b41c178c,M5,poem_lt10,poem,lt10,4,2026-05-07T18:22:56.472785+00:00,True,False,False,238,39,3,yes,13,14,1.7321,14,11,14,True,False,0.0,0.0,2,False,6,False,False,,0,0,0,0,0.0,1,the,moonlight,1,moonlight,1,0,0,0,False,False,False,False,False,"Moonlight spills on quiet streets,  
Where sleeping windows hold their dreams.  
The wind hums low through silver trees,  
And time drifts soft in whispered streams.  

A star falls gently into view,  
As night turns gold with just a few.",True,3,0,0,0,hidden,0,hidden,0,0,0,0,0
7d08a345da43,M5,poem_lt10,poem,lt10,5,2026-05-07T18:22:57.917015+00:00,True,False,False,369,64,3,yes,21.3333,16,10.116,33,15,33,True,False,0.0,0.3333,1,True,8,False,False,,0,0,0,0,0.0,1,the,moonlight,1,the,2,0,1,0,False,False,False,False,True,"Moonlight folds the quiet hills in white,  
The river hums a silver thread through night.  
A single star keeps watch above the trees,  
While shadows breathe with soft and steady ease.  
The world grows still, then gently starts to glow,  
As if the dark were learning how to show  
That every silence holds a hidden tune,  
And every heart can bloom beneath the moon.",False,5,0,0,0,hidden,0,hidden,0,0,0,0,0
d45784835178,M5,poem_lt10,poem,lt10,6,2026-05-07T18:22:59.577552+00:00,True,False,False,190,27,3,yes,9,9,0.0,9,9,9,True,True,0.0,0.0,1,True,6,False,False,,0,0,0,0,0.0,0,,moonlight,1,moonlight,1,0,0,0,False,False,False,False,False,"Moonlight spills on silent stone,  
Rivers hum in undertone.  
Stars awake in silver thread,  
Dreams drift softly overhead.  
Morning waits with golden flame,  
Whispering each secret name.",False,3,0,0,0,hidden,0,hidden,0,0,0,0,0
ff28cef05a2f,M5,poem_lt10,poem,lt10,7,2026-05-07T18:23:02.537932+00:00,True,False,False,239,40,3,yes,13.3333,13,0.5774,14,13,14,True,False,0.0,0.0,1,True,6,False,False,,0,0,0,0,0.0,1,the,moonlight,1,the,2,0,0,0,False,False,False,False,True,"Moonlight gathers on the quiet pane,  
The night hums softly through the rain.  
Stars drift like thoughts across the sky,  
And every shadow learns to sigh.  
The world, at last, grows still and deep,  
Where even broken hearts can sleep.",False,5,0,0,0,hidden,0,hidden,0,0,0,0,0
1bfeed20cc35,M5,poem_lt10,poem,lt10,8,2026-05-07T18:23:03.873020+00:00,True,False,False,300,49,4,yes,12.25,12.0,1.5,14,11,14,True,False,0.0,0.0,1,True,8,False,False,,0,0,0,0,1.0,1,the,moonlight,1,the,2,0,0,0,False,False,False,False,False,"Moonlight spills on quiet stone,  
Where evening’s silver learns to roam.  
The wind hums softly through the trees,  
A whispered hymn on drifting breeze.  
Stars awake in patient fire,  
And night ascends a little higher.  
In that hush, the heart can hear  
The world made vast, and strangely near.",False,5,0,0,0,hidden,0,hidden,0,0,1,0,0
0916e4802db6,M5,poem_lt10,poem,lt10,9,2026-05-07T18:23:05.512439+00:00,True,False,False,227,36,3,yes,12,12,0.0,12,12,12,True,True,0.0,0.0,1,True,6,False,False,,0,0,0,0,0.0,0,,moonlight,1,moonlight,1,0,0,0,False,False,False,False,False,"Moonlight drifts on a quiet sea,  
Silver hush where thoughts run free.  
Winds hum softly through the pine,  
Borrowing peace from stars that shine.  
Night folds gently, warm and deep,  
Cradling the world in dreamless sleep.",False,4,0,0,0,hidden,0,hidden,0,0,0,0,0
6146c29713fd,M5,poem_lt5,poem,lt5,0,2026-05-07T18:22:35.452268+00:00,True,False,False,143,21,1,yes,21,21,0.0,21,21,21,False,False,0.0,0.0,1,True,4,False,False,,0,0,1,0,0.0,0,,moonlight,1,moonlight,1,0,0,0,False,False,False,False,True,"Moonlight stitches silver seams  
Across the hush of sleeping streams;  
Night leans close, then softly parts,  
And dawn awakens quiet hearts.",False,2,0,0,0,hidden,0,hidden,0,0,0,0,0
c089e18e8835,M5,poem_lt5,poem,lt5,1,2026-05-07T18:22:36.795453+00:00,True,False,False,144,21,1,yes,21,21,0.0,21,21,21,False,False,0.0,0.0,1,True,4,False,False,,0,0,1,0,0.0,0,,moonlight,1,moonlight,1,0,0,0,False,False,False,False,False,"Moonlight stitches silver seams  
Across the hush of sleeping streams;  
Night leans close and softly sings,  
Dreams unfold on feathered wings.",False,1,0,0,0,hidden,0,hidden,0,0,0,0,0
fedb5dad80dc,M5,poem_lt5,poem,lt5,2,2026-05-07T18:22:38.042130+00:00,True,False,False,148,24,2,yes,12,12.0,1.4142,13,11,13,True,False,0.0,0.0,1,True,4,False,False,,0,0,0,0,0.0,0,,moonlight,1,moonlight,1,0,0,0,False,False,False,False,False,"Moonlight spills on sleeping stones,  
The river hums in silver tones.  
Night folds softly, a velvet seam,  
And stars drift through a quiet dream.",False,3,0,0,0,hidden,0,hidden,0,0,0,0,0
c4565ddfb749,M5,poem_lt5,poem,lt5,3,2026-05-07T18:22:39.474837+00:00,True,False,False,141,23,2,yes,11.5,11.5,0.7071,12,11,12,True,False,0.0,0.0,1,True,4,False,False,,0,0,0,0,0.0,0,,moonlight,1,moonlight,1,0,0,0,False,False,False,False,False,"Moonlight drifts on silent trees,  
A silver hush rides the breeze.  
Stars lean down to hear the night,  
And dreams unfold in мягкий light.",False,2,0,0,0,hidden,0,hidden,0,0,0,0,0
291dfc49f4ba,M5,poem_lt5,poem,lt5,4,2026-05-07T18:22:41.069570+00:00,True,False,False,166,29,2,yes,14.5,14.5,2.1213,16,13,16,True,False,0.0,0.0,1,True,4,False,False,,0,0,0,0,0.0,1,the,moonlight,1,moonlight,1,0,0,0,False,False,False,False,False,"Moonlight drifts across the silent sea,  
A silver hush where dreams run free.  
The night exhales a gentle, low refrain,  
And dawn waits softly at the edge of rain.",False,3,0,0,0,hidden,0,hidden,0,0,0,0,0
2cdc3af5fb9d,M5,poem_lt5,poem,lt5,5,2026-05-07T18:22:42.472298+00:00,True,False,False,156,24,2,yes,12,12.0,0.0,12,12,12,True,True,0.0,0.0,1,True,4,False,False,,0,0,0,0,0.0,0,,morning,1,morning,1,0,0,0,False,False,False,False,False,"Morning spills gold on the windowpane,  
The world wakes softly after rain.  
A sparrow stitches song through air,  
And hope, like sunlight, lingers there.",False,4,0,0,0,hidden,0,hidden,0,0,0,0,0
a587e873743f,M5,poem_lt5,poem,lt5,6,2026-05-07T18:22:43.853151+00:00,True,False,False,148,22,2,yes,11,11.0,1.4142,12,10,12,True,False,0.0,0.0,1,True,4,False,False,,0,0,0,0,0.0,0,,moonlight,1,moonlight,1,0,0,0,False,False,False,False,False,"Moonlight drifts on silver seas,  
Quiet wind bends ancient trees.  
Night hums soft through velvet skies,  
Dreams awaken where the stillness lies.",False,2,0,0,0,hidden,0,hidden,0,0,0,0,0
786b54bade3a,M5,poem_lt5,poem,lt5,7,2026-05-07T18:22:45.117206+00:00,True,False,False,139,23,1,yes,23,23,0.0,23,23,23,False,False,0.0,0.0,1,True,4,False,False,,0,0,1,0,0.0,0,,moonlight,1,moonlight,1,0,0,0,False,False,False,False,False,"Moonlight drifts on silver rain,  
Quiet hills breathe out the night;  
Every shadow hums your name,  
And dawn will gather back the light.",False,2,0,0,0,hidden,0,hidden,0,0,0,0,0
4315a9f85dad,M5,poem_lt5,poem,lt5,8,2026-05-07T18:22:46.386113+00:00,True,False,False,151,25,1,yes,25,25,0.0,25,25,25,False,False,0.0,0.0,1,True,4,False,False,,0,0,0,0,0.0,0,,moonlight,1,moonlight,1,0,0,0,False,False,False,False,False,"Moonlight rests on silent trees,  
The night hums softly through the breeze,  
Dreams drift low like silver rain,  
And dawn will wake the world again.",False,3,0,0,0,hidden,0,hidden,0,0,0,0,0
de78eee0dbab,M5,poem_lt5,poem,lt5,9,2026-05-07T18:22:47.974811+00:00,True,False,False,137,22,1,yes,22,22,0.0,22,22,22,False,False,0.0,0.0,1,True,4,False,False,,0,0,0,0,0.0,0,,moonlight,1,moonlight,1,0,0,0,False,False,False,False,False,"Moonlight spills on silent stone,  
Winds hum low where shadows roam,  
Hope blooms softly after rain,  
Night yields gold to dawn again.",False,3,0,0,0,hidden,0,hidden,0,0,0,0,0
0c8425ccf668,M5,poem_open,poem,open,0,2026-05-07T18:23:06.856750+00:00,True,False,False,779,134,5,not_applicable,26.8,26,8.5849,40,40,16,False,True,0.0,0.6,7,False,24,True,False,Of course — here’s a poem for you:,1,0,4,2,1.0,1,the,of,1,the,6,2,0,0,False,False,False,False,True,"Of course — here’s a poem for you:

**After the Rain**

The rain has gone, but not its song,  
It lingers soft in leaf and stone;  
The world, washed clean, the whole night long,  
Now wears the silver of its loan.  

The trees stand tall in dripping green,  
Their shadows breathing on the ground;  
A quiet light slips in between  
The cracks where older storms were found.  

And somewhere, just beyond the hills,  
The sky begins to open wide;  
A tender blue, in pieces, fills  
The places where the rain has died.  

So may we learn, like earth and tree,  
To bend beneath what we cannot hold;  
For even sorrow, eventually,  
Can leave the air made bright with gold.  

If you want, I can also write one that’s:
- romantic
- dark
- funny
- nature-themed
- short and simple",True,15,0,0,1,hidden,0,hidden,0,0,2,0,0
7c2b2434646c,M5,poem_open,poem,open,1,2026-05-07T18:23:09.651621+00:00,True,False,False,603,108,6,not_applicable,18,16.0,6.5422,29,22,18,False,False,0.0,0.1667,6,False,15,True,False,Of course — here’s a poem for you:,2,0,0,1,1.0,2,the,the,2,the,6,0,2,0,False,False,False,False,False,"Of course — here’s a poem for you:

**Where Quiet Begins**

The evening folds its silver wings,  
and hushes all the restless things.  
The sun, a ember at the end,  
lets twilight slowly bend and blend.

The trees exhale a darker green,  
the sky becomes a velvet sheen.  
A single star wakes up to see  
the world become what dreams might be.

And in that space between the light  
and soft, descending arms of night,  
the heart grows calm, the mind grows clear,  
as if the stars had drawn us near.

If you’d like, I can write another poem in a different style — sad, romantic, funny, dark, or epic.",True,13,0,0,0,hidden,0,hidden,0,0,2,0,0
90cb2a0789df,M5,poem_open,poem,open,2,2026-05-07T18:23:11.868167+00:00,True,False,False,383,64,4,not_applicable,16,16.5,2.1602,18,13,17,False,False,0.0,0.0,2,False,8,False,False,,1,0,0,0,0.0,3,the,the,3,the,3,1,1,0,False,False,False,False,False,"Moonlight spills across the quiet street,  
A silver hush where shadowed memories meet.  
The wind hums low through branches, soft and thin,  
As if the night were stitching dreams back in.  

The stars keep watch, small lanterns in the dark,  
And every window holds a sleeping spark.  
The world, once loud, now breathes in tender rhyme—  
A gentle pause between the hands of time.",True,7,0,0,0,hidden,0,hidden,0,0,0,0,0
1e4185410301,M5,poem_open,poem,open,3,2026-05-07T18:23:13.694306+00:00,True,False,False,790,142,5,not_applicable,28.4,27,3.1305,33,33,25,False,True,0.0,0.8,7,False,25,True,False,Sure — here’s an original poem:,2,0,0,2,1.0,1,the,sure,1,a,3,3,1,0,False,False,False,False,True,"Sure — here’s an original poem:

**Quiet Fire**

The dawn arrives on silent feet,  
A blush of gold on frosted glass,  
And all the world, so sharp, so sweet,  
Awakens as the moments pass.

The trees hold still their winter breath,  
Their branches ink against the sky,  
As if they know that life and death  
Are only ways the seasons fly.

A candle burns with patient grace,  
A tiny sun against the dark,  
And in its flame I find a place  
Where hope still leaves a glowing mark.

So let the cold winds come and go,  
Let time erode the stones we keep—  
There is a fire beneath the snow,  
And in its warmth, the heart will sleep.  

If you want, I can also write one that’s:
- romantic
- sad
- funny
- dark
- about nature
- in a specific style, like Shakespeare, haiku, or free verse",True,16,0,0,0,hidden,0,hidden,0,0,2,0,0
0a161d258ac2,M5,poem_open,poem,open,4,2026-05-07T18:23:16.432298+00:00,True,False,False,664,111,4,not_applicable,27.75,26.0,4.1932,34,34,26,False,False,0.0,0.75,6,False,18,True,False,Of course — here’s a poem for you:,1,0,2,1,1.0,2,the,the,2,the,4,1,0,0,False,False,False,False,True,"Of course — here’s a poem for you:

**Moonlight Thread**

The night unspools its silver thread,  
Across the roofs, across the bed  
Of sleeping fields, where silence grows  
Like bread in warmth, like rivers’ glows.

The moon hangs soft, a patient fire,  
A lantern lifted ever higher,  
To guide the heart through shaded air  
And find the hidden, waiting prayer.

The trees stand still, but in their leaves  
The dark remembers, sways, and breathes;  
And every star, a needle bright,  
Stitches the velvet cloth of night.

So let the world grow quiet now,  
Let worry loosen from the brow;  
For even in the deepest dark  
There lives a small and steady spark.",True,14,0,0,0,hidden,0,hidden,0,0,2,0,0
286cf84785b1,M5,poem_open,poem,open,5,2026-05-07T18:23:19.099099+00:00,True,False,False,748,134,7,not_applicable,19.1429,17,6.4143,27,23,17,False,False,0.0,0.2857,7,False,19,True,False,Of course — here’s a poem:,2,0,0,1,1.0,2,the,the,2,the,5,2,2,0,False,False,False,False,True,"Of course — here’s a poem:

**Moonlight Between the Trees**

The moon hangs low, a silver thread,  
Stitched through the dark above my head.  
The trees stand still in quiet rows,  
Like secrets only nighttime knows.

A hush lies soft upon the air,  
As if the world forgot to care.  
The wind, a whisper, slips and sways,  
And combs the grass in ghostly waves.

I walk beneath that velvet glow,  
Where every shadow seems to know  
The shape of dreams I cannot keep,  
Or thoughts that bloom when I can’t sleep.

And for a while, the night is mine—  
A breath, a pause, a fleeting sign  
That even in the deepest blue,  
The world can feel gentle too.

If you want, I can also write one that’s **sad, romantic, funny, or about a specific topic**.",True,17,0,0,0,hidden,0,hidden,0,0,3,0,0
178cf9960600,M5,poem_open,poem,open,6,2026-05-07T18:23:21.770450+00:00,True,False,False,670,118,5,not_applicable,23.6,23,5.4129,32,32,17,False,True,0.0,0.2,7,False,19,True,False,Sure — here’s an original poem:,2,0,2,1,1.0,1,we,sure,1,the,4,7,1,0,False,False,False,False,False,"Sure — here’s an original poem:

**In the Quiet Between**

The morning breathes on silver grass,  
and bends the dark to gold;  
a little light, a little loss,  
the world is gently told.

The river keeps its patient song  
beneath the leaning trees,  
as if it knows what hearts forget  
is carried on the breeze.

We are brief stars in borrowed skin,  
bright sparks against the night;  
yet every small and tender thing  
still teaches us to light.

So let the hours pass like clouds,  
and let the shadows part—  
for even in the quiet between,  
the world can hold a heart.

If you want, I can write one that’s sad, romantic, funny, dark, or about a specific topic.",True,12,0,0,0,hidden,0,hidden,0,0,2,0,0
3e8797ac3e75,M5,poem_open,poem,open,7,2026-05-07T18:23:24.417021+00:00,True,False,False,937,165,7,not_applicable,23.5714,26,9.1261,37,37,26,False,False,0.0,0.5714,8,False,29,True,False,Sure — here’s an original poem:,2,0,1,2,1.0,1,i,sure,1,the,3,0,1,1,False,False,False,False,True,"Sure — here’s an original poem:

**When Morning Learns Your Name**

The day arrives in quiet shoes,  
soft as breath on window glass,  
and paints the edges of the room  
with gold that does not ask to stay.

A sparrow taps the silence once,  
then twice, as if it knows a song  
that only dawn is brave enough  
to sing before the world wakes up.

The coffee warms its little storm,  
the kettle hums a patient note,  
and every ordinary thing  
begins to glow by being seen.

I think the heart is much the same—  
a house with lamps not yet turned on,  
waiting for one small spark of light  
to make the shadows step aside.

So let the morning lift its face;  
let time unclose its careful hand.  
Even the smallest, waking hope  
can teach the dark to understand.

If you want, I can also write one that’s:
- romantic
- dark/melancholy
- nature-themed
- funny
- very short
- in a specific style like Shakespeare, haiku, or free verse",True,11,0,0,1,hidden,0,hidden,0,0,2,0,0
313294ae8d42,M5,poem_open,poem,open,8,2026-05-07T18:23:27.567580+00:00,True,False,False,661,119,7,not_applicable,17,17,4.2817,24,24,21,False,False,0.0,0.0,6,False,21,True,False,Of course — here’s a poem for you:,1,0,0,2,1.0,1,the,of,1,the,2,1,0,1,False,False,False,False,False,"Of course — here’s a poem for you:

**Moonlight Thread**

The moon hangs low on a silver line,  
Stitching the dark with a quiet shine.  
The trees lean close as the night winds speak,  
Soft with the hush that the lonely seek.  

A river carries the stars below,  
Where midnight lilies begin to glow.  
And every shadow, gentle and deep,  
Cradles the world as it falls asleep.  

So let the hours go drifting by,  
Like a feather lost in a velvet sky.  
For even the night, in its calm array,  
Can teach the heart how to bloom in gray.  

If you want, I can also make it:
- romantic
- sad
- funny
- nature-themed
- very short
- in the style of a famous poet",True,9,0,0,1,hidden,0,hidden,0,0,1,0,0
1f490d8c97c8,M5,poem_open,poem,open,9,2026-05-07T18:23:30.489374+00:00,True,False,False,627,103,4,not_applicable,25.75,26.0,2.0616,28,28,23,False,True,0.0,0.75,6,False,21,True,False,Sure — here’s an original poem:,2,0,0,2,1.0,1,the,sure,1,the,5,0,0,0,False,False,False,False,False,"Sure — here’s an original poem:

**Quiet Weather**

The morning folds its silver light  
across the sleepy windowpane,  
and every leaf begins to write  
its trembling name in rain.

The streetlamps fade, the rooftops wake,  
the sky unbuttons, pale and blue,  
and in the hush the small things take  
their time to come into view.

A cup of steam, a sparrow’s wing,  
the breath between each pulse of sound—  
the world becomes a gentler thing  
when no one is looking down.

If you want, I can also write one that’s:
- sad
- romantic
- dark
- funny
- nature-themed
- in a specific style (Shakespeare, haiku, free verse, etc.)",True,11,0,0,1,hidden,1,hidden,0,0,3,0,0
0f6904477130,M5,story_lt10,story,lt10,0,2026-05-07T18:20:05.286493+00:00,True,False,False,913,167,7,yes,23.8571,24,4.0178,30,26,24,False,False,0.0,0.4286,1,True,7,False,False,,0,0,0,0,0.0,1,he,at,1,at,1,2,2,0,False,False,False,False,True,"At the edge of a small town, a clockmaker named Elias discovered that every clock he repaired began to tick in perfect time with his heartbeat.  
One evening, a curious girl brought him a broken pocket watch that had belonged to her missing grandfather.  
When Elias opened it, he found a tiny silver key hidden behind the gears, warm as if it had been waiting for him.  
The key unlocked a narrow door in the back of his shop that he had never noticed before, though he had worked there for forty years.  
Beyond the door lay a garden where every flower bloomed in a different season, and in the center stood the grandfather, smiling as though no time at all had passed.  
He said the watch had not been broken, only waiting to be found by someone who believed in lost things.  
So the girl went home with her grandfather, and Elias returned to his workshop, where all the clocks ran a little kinder than before.",False,10,0,0,0,hidden,0,hidden,0,0,0,0,0
31207fede879,M5,story_lt10,story,lt10,1,2026-05-07T18:20:07.976410+00:00,True,False,False,817,150,7,yes,21.4286,22,3.3094,27,19,22,False,False,0.0,0.1429,1,True,7,False,False,,0,0,0,0,1.0,2,the,the,2,the,2,9,2,0,False,False,False,False,True,"On the night the moon vanished, Lina followed the fireflies into the forest with a lantern in her hands.  
There, in a clearing of silver grass, she found a small fox standing over a cracked mirror that reflected stars instead of faces.  
The fox spoke in a voice like rustling leaves and asked if she was afraid of the dark.  
Lina said no, though her knees trembled, and the fox smiled as if it had expected that answer.  
It nudged the mirror toward her, and when she looked inside, she saw not darkness but every brave thing she had ever done, each one glowing softly.  
The moon returned the moment she lifted the lantern high, as if it had been waiting for her to remember her own light.  
When she walked home, the forest behind her shimmered like a secret, and the fox’s eyes sparkled in the trees until dawn.",False,11,0,0,0,hidden,0,hidden,0,0,1,0,0
652211d1d1fa,M5,story_lt10,story,lt10,2,2026-05-07T18:20:13.304307+00:00,True,False,False,723,131,7,yes,18.7143,18,3.9881,26,17,20,False,False,0.0,0.1429,1,True,7,False,False,,0,0,0,0,1.0,1,it,on,1,on,1,2,1,0,False,False,False,False,True,"On the last night of summer, Mara found a tiny key in the pocket of her raincoat.  
It fit the door of the abandoned greenhouse at the edge of town, where moonlit vines curled around broken glass.  
Inside, every plant whispered her name as if they had been waiting years for her to return.  
At the center stood a single golden rose, glowing softly in the dark.  
When Mara touched it, she remembered she had built this hidden place with her grandmother, who said some things bloom only when no one is watching.  
The rose opened, releasing a warm wind that carried the scent of rain and apples through the room.  
By morning, the greenhouse was gone, but Mara woke with dirt on her hands and a smile she couldn’t explain.",False,9,0,0,0,hidden,0,hidden,0,0,1,0,0
cf3d46b1acaf,M5,story_lt10,story,lt10,3,2026-05-07T18:20:15.706750+00:00,True,False,False,838,152,7,yes,21.7143,22,5.7941,30,21,22,False,False,0.0,0.2857,1,True,7,False,False,,0,0,0,1,1.0,1,it,on,1,on,1,5,1,0,False,False,False,False,True,"On the last night of the little moon festival, Mina found a brass key lying in the grass beside the river.  
It was warm, though the air was cold, and when she turned it in her hand, she heard a tiny knocking sound from beneath the water.  
A silver door rose from the riverbank, dripping stars, and Mina opened it with the key.  
Inside was a room made of lantern light, where every lost thing in the village had been carefully stored: buttons, rings, poems, and one shoe from her brother’s wedding day.  
At the center of the room sat a fox wearing spectacles, who explained that forgotten things grew lonely and needed someone to remember them.  
Mina stayed until dawn, naming each treasure aloud so it would not fade.  
When she returned home, the brass key had become a firefly, and the river behind her shone as if it were smiling.",False,14,0,0,0,hidden,0,hidden,0,0,1,0,0
dd3a597644b5,M5,story_lt10,story,lt10,4,2026-05-07T18:20:19.178926+00:00,True,False,False,673,127,7,yes,18.1429,19,3.6253,22,19,18,False,False,0.0,0.0,1,True,7,False,False,,0,0,0,0,0.0,1,she,on,1,on,1,5,3,0,False,False,False,False,True,"On the night the moon forgot to rise, Mara found a key under the roots of the old oak.  
It was warm in her hand, as if it had just been waiting for her.  
She followed the silver thread of her lantern light to a door standing alone in the field, with no walls around it.  
When she turned the key, the door opened onto a quiet sea of stars, each one humming softly like a distant choir.  
A small fox with wings stepped through first and bowed as if welcoming a guest to a long-lost home.  
Mara laughed, stepped forward, and left her fear behind in the grass.  
By morning, the moon returned, shining a little brighter than before, as though it had learned something too.",False,10,0,0,1,hidden,0,hidden,0,0,0,0,0
4d0eb7c9a75b,M5,story_lt10,story,lt10,5,2026-05-07T18:20:21.660553+00:00,True,False,False,798,151,8,yes,18.875,17.5,4.8237,29,18,18,False,False,0.0,0.125,1,True,8,False,False,,0,0,0,0,0.0,2,it,it,2,it,2,2,0,0,False,False,False,False,True,"On the night the moon vanished, Elian found a silver key lying in the middle of the road.  
It fit no lock he knew, until he noticed the old maple tree in his yard had a tiny door at its roots.  
Inside was a room no bigger than a tea chest, lit by a single floating candle and filled with letters addressed to people who had not yet been born.  
One letter was written in his own handwriting, though Elian had never seen it before.  
It thanked him for keeping the world gentle when it would have been easier to grow hard.  
When he looked up, the moon was back, hanging low and bright above the rooftops.  
The key had turned to warm light in his palm, and the little door was gone.  
From then on, whenever the dark felt close, Elian remembered that somewhere, even tomorrow was being cared for.",False,10,0,0,0,hidden,0,hidden,0,0,0,0,0
76db7ea9bf56,M5,story_lt10,story,lt10,6,2026-05-07T18:20:24.740406+00:00,True,False,False,827,160,7,yes,22.8571,23,4.6701,31,23,21,False,False,0.0,0.1429,1,True,7,False,False,,0,0,0,0,0.0,1,it,at,1,at,1,4,0,0,False,False,False,False,True,"At the edge of a quiet town, a girl named Mina found a brass key in the roots of an old oak tree.  
It opened no door in her house, no drawer in her room, and no chest in the attic, until she tried it on the tiny door painted on her bedroom wall.  
The door swung open to a garden that bloomed under a silver sky, where flowers whispered secrets to the wind.  
There, Mina met a fox wearing a blue scarf, who told her the garden grew brighter every time someone brought it a forgotten wish.  
So Mina began collecting wishes from dusty pockets, broken toys, and the soft corners of dreams.  
As the garden filled with light, she realized the key had not opened a hidden place, but a part of herself she had long ignored.  
When she returned home, the oak tree was gone, but in her pocket was one last seed, warm as a heartbeat.",False,14,0,0,0,hidden,0,hidden,0,0,0,0,0
9e846cced7c9,M5,story_lt10,story,lt10,7,2026-05-07T18:20:27.258926+00:00,True,False,False,761,143,7,yes,20.4286,21,2.9921,24,23,20,False,False,0.0,0.0,1,True,7,False,False,,0,0,0,1,1.0,1,the,on,1,on,1,3,1,0,False,False,False,False,True,"On the last night of summer, Mara found a key in the pocket of her raincoat, though it had not rained in weeks.  
The key opened the little green door at the end of her street, a door she had passed every day and never once noticed.  
Inside was a room filled with clocks, all ticking at different speeds, and a sleeping fox curled beneath the slowest one.  
A note on the wall said, “Choose wisely: you may keep one memory, or give one away.”  
Mara thought of her father’s laugh, the smell of peaches in her grandmother’s kitchen, and the day her best friend moved away.  
At last, she gave away the memory of her fear, and the room seemed to breathe.  
When she stepped back outside, the street was the same, but the future no longer felt like a locked door.",False,13,0,0,0,hidden,0,hidden,0,2,2,0,0
f6161e90aa8d,M5,story_lt10,story,lt10,8,2026-05-07T18:20:29.945002+00:00,True,False,False,827,153,6,yes,25.5,24.0,6.2209,37,24,24,False,False,0.0,0.3333,1,True,7,False,False,,0,0,0,1,1.0,1,i,on,1,on,1,4,1,0,False,False,False,False,False,"On the last train out of the city, Mara found a paper crane tucked into her seat, with her name written on the wing.  
She unfolded it and discovered a tiny map leading to the station’s old rooftop garden, a place she hadn’t visited since childhood.  
There, beneath a moonlit rose bush, she found her brother Eli waiting with a lantern and a nervous smile.  
“I knew you’d come,” he said, holding out the key to their mother’s locked music box, the one she had left behind when she vanished years ago.  
Inside the box was a single note: *Keep looking up.*  
Mara laughed through her tears as the first note of a piano drifted from the station below, as if the city itself were remembering her mother too.  
By dawn, the rooftop garden was full of light, and for the first time in years, Mara felt the future open like a door.",False,12,0,0,0,hidden,0,hidden,0,2,4,0,0
8d6d3919d543,M5,story_lt10,story,lt10,9,2026-05-07T18:20:33.086961+00:00,True,False,False,761,146,8,yes,18.25,18.5,4.7132,24,20,17,False,False,0.0,0.0,1,True,8,False,False,,0,0,0,0,1.0,1,she,at,2,at,2,3,2,0,False,False,False,False,True,"At midnight, Lina found a key in the pocket of her coat, though she had never owned that coat before.  
It was warm, as if it had just been held.  
She followed the key’s silver shine through the sleeping town until it stopped at a door hidden in the side of the clock tower.  
Inside was a room filled with clocks, all of them ticking to different times, and one small bird perched on the largest one.  
The bird looked at her and said, “You are late, but not too late.”  
When Lina turned to ask what that meant, the room had become a garden in spring, and the clocks were trees.  
At the center stood a version of herself smiling as if she had been waiting for years.  
Lina touched the key, and for the first time, she remembered where she had lost her way.",False,11,0,0,0,hidden,0,hidden,0,2,1,0,0
9ff7f89931e3,M5,story_lt5,story,lt5,0,2026-05-07T18:19:45.181833+00:00,True,False,False,472,94,4,yes,23.5,23.5,4.5092,29,29,24,False,False,0.0,0.25,1,True,1,False,False,,0,0,0,0,0.0,1,she,at,1,at,1,0,0,0,False,False,False,False,True,"At dusk, Mara found a brass key hanging from the branch of her favorite oak, though no one in town had ever seen the door it was meant for. She followed the soft chime it made as she walked, until it led her to a tiny blue door tucked into the hillside. Inside was not a room, but a sky full of paper stars, each one holding a forgotten wish. Mara smiled, hung her own wish among them, and left with the sudden feeling that some magic is patient enough to wait a lifetime.",False,7,0,0,0,hidden,0,hidden,0,0,0,0,0
